"Encoding1"	"Encoding2"	"Adjusted_RV"
"DAC"	"Kmer-5"	0.889869289495696
"DAC"	"Kmer-6"	0.90081807862801
"DAC"	"Kmer-7"	0.910299649743705
"DAC"	"RCKmer-1"	0.753551958084106
"DAC"	"RCKmer-2"	0.79781710267693
"DAC"	"RCKmer-3"	0.848988796315656
"DAC"	"RCKmer-4"	0.85480910489487
"DAC"	"RCKmer-5"	0.8923781845142
"DAC"	"RCKmer-6"	0.898238366224937
"DAC"	"RCKmer-7"	0.915132551463191
"DCC"	"DACC"	0.994806719640732
"DCC"	"TAC"	0.53573428023474
"DCC"	"TCC"	0.62086348130289
"DCC"	"TACC"	0.579447329078931
"DCC"	"Moran"	0.864726286301896
"DCC"	"Geary"	0.864692140686559
"DCC"	"NMBroto"	0.956624061974703
"DCC"	"DPCP"	0.765350303862336
"DCC"	"TPCP"	0.707156745508943
"DCC"	"MMI"	0.826195525937984
"DCC"	"PseDNC"	0.755018359442279
"DCC"	"PseKNC"	0.779484690389788
"DCC"	"PCPseDNC"	0.755018359442279
"DCC"	"PCPseTNC"	0.783511563042566
"DCC"	"SCPseDNC"	0.761075646227126
"DCC"	"SCPseTNC"	0.77583270583975
"DCC"	"Mismatch"	0.0973759533665722
"DCC"	"Kmer-1"	0.685011585411112
"DCC"	"Kmer-2"	0.7547492762776
"DCC"	"Kmer-3"	0.776838633337003
"DCC"	"Kmer-4"	0.801115305821571
"DCC"	"Kmer-5"	0.81992895934135
"DCC"	"Kmer-6"	0.831998355346911
"DCC"	"Kmer-7"	0.842292167959243
"DCC"	"RCKmer-1"	0.681184237612855
"DCC"	"RCKmer-2"	0.727940006272374
"DCC"	"RCKmer-3"	0.772740527357924
"DCC"	"RCKmer-4"	0.781264638102329
"DCC"	"RCKmer-5"	0.815897655363529
"DCC"	"RCKmer-6"	0.82325711703255
"DCC"	"RCKmer-7"	0.83984900454212
"DACC"	"TAC"	0.551379911562668
"DACC"	"TCC"	0.641369877523139
"DACC"	"TACC"	0.597214438416992
"DACC"	"Moran"	0.838715541342073
"DACC"	"Geary"	0.83867633666406
"DACC"	"NMBroto"	0.981155114985317
"DACC"	"DPCP"	0.80037768133342
"DACC"	"TPCP"	0.736187231963366
"DACC"	"MMI"	0.864824299914155
"DACC"	"PseDNC"	0.78715804601082
"DACC"	"PseKNC"	0.810863814474904
"DACC"	"PCPseDNC"	0.78715804601082
"DACC"	"PCPseTNC"	0.81835072731851
"DACC"	"SCPseDNC"	0.79380225024778
"DACC"	"SCPseTNC"	0.807906198148961
"DACC"	"Mismatch"	0.100459347436409
"DACC"	"Kmer-1"	0.715196225904905
"DACC"	"Kmer-2"	0.787346710975293
"DACC"	"Kmer-3"	0.80904953054253
"DACC"	"Kmer-4"	0.833511336799822
"DACC"	"Kmer-5"	0.8524068332039
"DACC"	"Kmer-6"	0.864211425149554
"DACC"	"Kmer-7"	0.874328974206814
"DACC"	"RCKmer-1"	0.713094069827644
"DACC"	"RCKmer-2"	0.759463367215379
"DACC"	"RCKmer-3"	0.806919385450074
"DACC"	"RCKmer-4"	0.814595744853863
"DACC"	"RCKmer-5"	0.850594325549577
"DACC"	"RCKmer-6"	0.857510396036094
"DACC"	"RCKmer-7"	0.874374952943693
"TAC"	"TCC"	0.89344606640423
"TAC"	"TACC"	0.987147593403421
"TAC"	"Moran"	0.213468907095804
"TAC"	"Geary"	0.213441238499912
"TAC"	"NMBroto"	0.548891608454819
"TAC"	"DPCP"	0.840502219794302
"TAC"	"TPCP"	0.915613156479308
"TAC"	"MMI"	0.529576074114971
"TAC"	"PseDNC"	0.864202780217695
"TAC"	"PseKNC"	0.849452668678875
"TAC"	"PCPseDNC"	0.864202780217695
"TAC"	"PCPseTNC"	0.816695790735327
"TAC"	"SCPseDNC"	0.859496219308543
"TAC"	"SCPseTNC"	0.850158665443833
"TAC"	"Mismatch"	0.134291531855551
"TAC"	"Kmer-1"	0.90382303674074
"TAC"	"Kmer-2"	0.863393901712093
"TAC"	"Kmer-3"	0.848500620021495
"TAC"	"Kmer-4"	0.820320434783121
"TAC"	"Kmer-5"	0.789318257973878
"TAC"	"Kmer-6"	0.76117519095345
"TAC"	"Kmer-7"	0.718570572059049
"TAC"	"RCKmer-1"	0.905064717315964
"TAC"	"RCKmer-2"	0.891787129072483
"TAC"	"RCKmer-3"	0.849846808285022
"TAC"	"RCKmer-4"	0.842170088552482
"TAC"	"RCKmer-5"	0.79109707756637
"TAC"	"RCKmer-6"	0.775044315970203
"TAC"	"RCKmer-7"	0.721808941148293
"TCC"	"TACC"	0.95374562174342
"TCC"	"Moran"	0.304613305066393
"TCC"	"Geary"	0.304575936608216
"TCC"	"NMBroto"	0.649552849901406
"TCC"	"DPCP"	0.875135587175631
