"Encoding1"	"Encoding2"	"Adjusted_RV"
"Z_curve_36bit"	"Kmer-4"	0.972466699623167
"Z_curve_36bit"	"Kmer-5"	0.965752315688808
"Z_curve_36bit"	"Kmer-6"	0.954262043721159
"Z_curve_36bit"	"Kmer-7"	0.928668873289758
"Z_curve_36bit"	"RCKmer-1"	0.954206567772491
"Z_curve_36bit"	"RCKmer-2"	0.964509609034631
"Z_curve_36bit"	"RCKmer-3"	0.972076752517218
"Z_curve_36bit"	"RCKmer-4"	0.969687611970834
"Z_curve_36bit"	"RCKmer-5"	0.964182126327766
"Z_curve_36bit"	"RCKmer-6"	0.956754067693296
"Z_curve_36bit"	"RCKmer-7"	0.936850165350516
"Z_curve_48bit"	"Z_curve_144bit"	0.969459360831221
"Z_curve_48bit"	"PseEIIP"	0.991947652636103
"Z_curve_48bit"	"DAC"	0.912248911694451
"Z_curve_48bit"	"DCC"	0.848239331063068
"Z_curve_48bit"	"DACC"	0.88164159549864
"Z_curve_48bit"	"TAC"	0.819641234208172
"Z_curve_48bit"	"TCC"	0.768018078630241
"Z_curve_48bit"	"TACC"	0.841984877093025
"Z_curve_48bit"	"Moran"	0.51780200059117
"Z_curve_48bit"	"Geary"	0.518095257450168
"Z_curve_48bit"	"NMBroto"	0.906586680286023
"Z_curve_48bit"	"DPCP"	0.981622637608505
"Z_curve_48bit"	"TPCP"	0.97292496668996
"Z_curve_48bit"	"MMI"	0.819475878663871
"Z_curve_48bit"	"PseDNC"	0.987364734256766
"Z_curve_48bit"	"PseKNC"	0.995336842272556
"Z_curve_48bit"	"PCPseDNC"	0.987364734256766
"Z_curve_48bit"	"PCPseTNC"	0.986025161897876
"Z_curve_48bit"	"SCPseDNC"	0.987386946818631
"Z_curve_48bit"	"SCPseTNC"	0.995174174655212
"Z_curve_48bit"	"Mismatch"	0.109667283270218
"Z_curve_48bit"	"Kmer-1"	0.969315570075481
"Z_curve_48bit"	"Kmer-2"	0.987052964098717
"Z_curve_48bit"	"Kmer-3"	0.995136158684721
"Z_curve_48bit"	"Kmer-4"	0.997418669196372
"Z_curve_48bit"	"Kmer-5"	0.994171880921331
"Z_curve_48bit"	"Kmer-6"	0.985977503353564
"Z_curve_48bit"	"Kmer-7"	0.962892800940035
"Z_curve_48bit"	"RCKmer-1"	0.96652806135824
"Z_curve_48bit"	"RCKmer-2"	0.978334930875307
"Z_curve_48bit"	"RCKmer-3"	0.989350754960933
"Z_curve_48bit"	"RCKmer-4"	0.990633241373514
"Z_curve_48bit"	"RCKmer-5"	0.987981700181946
"Z_curve_48bit"	"RCKmer-6"	0.982962715830642
"Z_curve_48bit"	"RCKmer-7"	0.965377096667407
"Z_curve_144bit"	"PseEIIP"	0.96112212341524
"Z_curve_144bit"	"DAC"	0.881885970293412
"Z_curve_144bit"	"DCC"	0.821086494050114
"Z_curve_144bit"	"DACC"	0.853013046476879
"Z_curve_144bit"	"TAC"	0.79419954060775
"Z_curve_144bit"	"TCC"	0.744923310250644
"Z_curve_144bit"	"TACC"	0.816104837301018
"Z_curve_144bit"	"Moran"	0.499672869082819
"Z_curve_144bit"	"Geary"	0.499955309274917
"Z_curve_144bit"	"NMBroto"	0.876401756528235
"Z_curve_144bit"	"DPCP"	0.950557912370331
"Z_curve_144bit"	"TPCP"	0.942781765716012
"Z_curve_144bit"	"MMI"	0.791967168708253
"Z_curve_144bit"	"PseDNC"	0.956440653835229
"Z_curve_144bit"	"PseKNC"	0.964481188171142
"Z_curve_144bit"	"PCPseDNC"	0.956440653835229
"Z_curve_144bit"	"PCPseTNC"	0.954795566546229
"Z_curve_144bit"	"SCPseDNC"	0.95638786461279
"Z_curve_144bit"	"SCPseTNC"	0.964314593408249
"Z_curve_144bit"	"Mismatch"	0.107893177089687
"Z_curve_144bit"	"Kmer-1"	0.939183632329903
"Z_curve_144bit"	"Kmer-2"	0.956106702686129
"Z_curve_144bit"	"Kmer-3"	0.96425410267134
"Z_curve_144bit"	"Kmer-4"	0.966744304044455
"Z_curve_144bit"	"Kmer-5"	0.963871094334259
"Z_curve_144bit"	"Kmer-6"	0.956453435276857
"Z_curve_144bit"	"Kmer-7"	0.934993430133519
"Z_curve_144bit"	"RCKmer-1"	0.936332005066665
"Z_curve_144bit"	"RCKmer-2"	0.947590316622967
"Z_curve_144bit"	"RCKmer-3"	0.958160013011794
"Z_curve_144bit"	"RCKmer-4"	0.959648219863852
"Z_curve_144bit"	"RCKmer-5"	0.957024563601287
"Z_curve_144bit"	"RCKmer-6"	0.952476315428496
"Z_curve_144bit"	"RCKmer-7"	0.93579503566619
"PseEIIP"	"DAC"	0.899306059208968
"PseEIIP"	"DCC"	0.830680995693293
"PseEIIP"	"DACC"	0.865471502837088
"PseEIIP"	"TAC"	0.84643436825324
"PseEIIP"	"TCC"	0.776640366462891
"PseEIIP"	"TACC"	0.863859181179541
"PseEIIP"	"Moran"	0.490490576987721
"PseEIIP"	"Geary"	0.490779487867533
"PseEIIP"	"NMBroto"	0.892182257320376
"PseEIIP"	"DPCP"	0.992458583416163
"PseEIIP"	"TPCP"	0.9890879287104
"PseEIIP"	"MMI"	0.794644870830024
"PseEIIP"	"PseDNC"	0.997746721849816
"PseEIIP"	"PseKNC"	0.998437567847921
"PseEIIP"	"PCPseDNC"	0.997746721849816
"PseEIIP"	"PCPseTNC"	0.990992290632745
"PseEIIP"	"SCPseDNC"	0.997640888461905
"PseEIIP"	"SCPseTNC"	0.998438141102708
"PseEIIP"	"Mismatch"	0.107702749837177
"PseEIIP"	"Kmer-1"	0.989585587347975
"PseEIIP"	"Kmer-2"	0.997791182375338
"PseEIIP"	"Kmer-3"	0.998599746488456
"PseEIIP"	"Kmer-4"	0.993957432812725
"PseEIIP"	"Kmer-5"	0.985148599073538
"PseEIIP"	"Kmer-6"	0.97202748809327
"PseEIIP"	"Kmer-7"	0.943396492613003
"PseEIIP"	"RCKmer-1"	0.986825683352963
"PseEIIP"	"RCKmer-2"	0.992866486864525
"PseEIIP"	"RCKmer-3"	0.994721949120087
"PseEIIP"	"RCKmer-4"	0.992475576818094
"PseEIIP"	"RCKmer-5"	0.982264367496789
"PseEIIP"	"RCKmer-6"	0.97398255136953
"PseEIIP"	"RCKmer-7"	0.950261159242924
"DAC"	"DCC"	0.943789327679326
"DAC"	"DACC"	0.975699680302844
"DAC"	"TAC"	0.657721449631911
"DAC"	"TCC"	0.645264249810241
"DAC"	"TACC"	0.685579026621292
"DAC"	"Moran"	0.752889620963271
"DAC"	"Geary"	0.753139178041341
"DAC"	"NMBroto"	0.999517934662248
"DAC"	"DPCP"	0.916657955038431
"DAC"	"TPCP"	0.852920629140475
"DAC"	"MMI"	0.865770682841878
"DAC"	"PseDNC"	0.903174479650317
"DAC"	"PseKNC"	0.910116496141898
"DAC"	"PCPseDNC"	0.903174479650317
"DAC"	"PCPseTNC"	0.916233119581323
"DAC"	"SCPseDNC"	0.906399207611106
"DAC"	"SCPseTNC"	0.908751340190848
"DAC"	"Mismatch"	0.108669447054706
"DAC"	"Kmer-1"	0.865704212398938
"DAC"	"Kmer-2"	0.902998815227006
"DAC"	"Kmer-3"	0.909383497898221
"DAC"	"Kmer-4"	0.913661091073133
"DAC"	"Kmer-5"	0.913129752483481
"DAC"	"Kmer-6"	0.906114345909246
"DAC"	"Kmer-7"	0.8879337946104
"DAC"	"RCKmer-1"	0.868112291192341
"DAC"	"RCKmer-2"	0.883434559678107
"DAC"	"RCKmer-3"	0.912674371599126
"DAC"	"RCKmer-4"	0.909244134683099
"DAC"	"RCKmer-5"	0.91858936276051
"DAC"	"RCKmer-6"	0.913120510701992
"DAC"	"RCKmer-7"	0.903608242193071
"DCC"	"DACC"	0.993281936670992
"DCC"	"TAC"	0.587159152645735
"DCC"	"TCC"	0.585047792858269
"DCC"	"TACC"	0.615115826615137
"DCC"	"Moran"	0.813629180071522
"DCC"	"Geary"	0.813688313336895
"DCC"	"NMBroto"	0.94452047285365
"DCC"	"DPCP"	0.839036994232246
"DCC"	"TPCP"	0.776582299753334
"DCC"	"MMI"	0.801119030603442
"DCC"	"PseDNC"	0.8276466998087
"DCC"	"PseKNC"	0.839574312872624
"DCC"	"PCPseDNC"	0.8276466998087
"DCC"	"PCPseTNC"	0.842918453072475
"DCC"	"SCPseDNC"	0.830725002348548
"DCC"	"SCPseTNC"	0.836983199930555
"DCC"	"Mismatch"	0.101411060563356
"DCC"	"Kmer-1"	0.788149127836936
"DCC"	"Kmer-2"	0.827124100982896
"DCC"	"Kmer-3"	0.837892078356131
"DCC"	"Kmer-4"	0.844109517257488
"DCC"	"Kmer-5"	0.845236618225216
"DCC"	"Kmer-6"	0.840432558519834
"DCC"	"Kmer-7"	0.824551182221873
"DCC"	"RCKmer-1"	0.782630981642014
"DCC"	"RCKmer-2"	0.79967124710448
"DCC"	"RCKmer-3"	0.828646578354855
"DCC"	"RCKmer-4"	0.826874869525318
"DCC"	"RCKmer-5"	0.834566462427484
"DCC"	"RCKmer-6"	0.830041805285273
"DCC"	"RCKmer-7"	0.820413436352235
"DACC"	"TAC"	0.619471714327999
"DACC"	"TCC"	0.613711077825242
"DACC"	"TACC"	0.647756026485317
"DACC"	"Moran"	0.802910184844267
"DACC"	"Geary"	0.803036748858119
"DACC"	"NMBroto"	0.97601557565467
"DACC"	"DPCP"	0.877085117674489
"DACC"	"TPCP"	0.813371957814998
"DACC"	"MMI"	0.834135373913049
"DACC"	"PseDNC"	0.864814411649632
"DACC"	"PseKNC"	0.875151234152856
"DACC"	"PCPseDNC"	0.864814411649632
"DACC"	"PCPseTNC"	0.87950931750876
"DACC"	"SCPseDNC"	0.867983871394433
"DACC"	"SCPseTNC"	0.872955727427111
"DACC"	"Mismatch"	0.105266440710321
"DACC"	"Kmer-1"	0.825514662079193
"DACC"	"Kmer-2"	0.864406495938895
"DACC"	"Kmer-3"	0.873779509724369
"DACC"	"Kmer-4"	0.879398421798738
"DACC"	"Kmer-5"	0.879959541221682
"DACC"	"Kmer-6"	0.874319072738557
"DACC"	"Kmer-7"	0.857426993503872
"DACC"	"RCKmer-1"	0.822699843733486
"DACC"	"RCKmer-2"	0.839359515002879
"DACC"	"RCKmer-3"	0.86880296901051
"DACC"	"RCKmer-4"	0.8664276750495
"DACC"	"RCKmer-5"	0.874797867666822
"DACC"	"RCKmer-6"	0.869884027622007
"DACC"	"RCKmer-7"	0.860171531848765
"TAC"	"TCC"	0.793231928010903
"TAC"	"TACC"	0.977981781514239
"TAC"	"Moran"	0.293106119139632
"TAC"	"Geary"	0.293274830412258
"TAC"	"NMBroto"	0.64693548116619
"TAC"	"DPCP"	0.810926841647471
"TAC"	"TPCP"	0.894385925494753
"TAC"	"MMI"	0.512660784922528
"TAC"	"PseDNC"	0.839957545018114
"TAC"	"PseKNC"	0.834251197377872
"TAC"	"PCPseDNC"	0.839957545018114
"TAC"	"PCPseTNC"	0.816201175820924
"TAC"	"SCPseDNC"	0.836459844932009
"TAC"	"SCPseTNC"	0.836428115393874
"TAC"	"Mismatch"	0.080063987393877
"TAC"	"Kmer-1"	0.861642708589419
"TAC"	"Kmer-2"	0.839825049449318
"TAC"	"Kmer-3"	0.834562361169474
"TAC"	"Kmer-4"	0.820704225160408
"TAC"	"Kmer-5"	0.804463459799603
"TAC"	"Kmer-6"	0.786810896270843
"TAC"	"Kmer-7"	0.752881477064993
"TAC"	"RCKmer-1"	0.863210004745318
"TAC"	"RCKmer-2"	0.865478559130053
"TAC"	"RCKmer-3"	0.83658677466928
"TAC"	"RCKmer-4"	0.836308026729531
"TAC"	"RCKmer-5"	0.80813477653949
"TAC"	"RCKmer-6"	0.798412990423694
"TAC"	"RCKmer-7"	0.764728899142147
"TCC"	"TACC"	0.902841983929571
