"Encoding1"	"Encoding2"	"Adjusted_RV"
"Z_curve_144bit"	"PseDNC"	0.973087061101484
"Z_curve_144bit"	"PseKNC"	0.977727701851678
"Z_curve_144bit"	"PCPseDNC"	0.973087061101484
"Z_curve_144bit"	"PCPseTNC"	0.973121661255769
"Z_curve_144bit"	"SCPseDNC"	0.972707669667344
"Z_curve_144bit"	"SCPseTNC"	0.977402775006199
"Z_curve_144bit"	"Mismatch"	0.0438860952396357
"Z_curve_144bit"	"Kmer-1"	0.967115354095859
"Z_curve_144bit"	"Kmer-2"	0.972820028871554
"Z_curve_144bit"	"Kmer-3"	0.977536277287736
"Z_curve_144bit"	"Kmer-4"	0.979018779579927
"Z_curve_144bit"	"Kmer-5"	0.979047032189386
"Z_curve_144bit"	"Kmer-6"	0.975880776302462
"Z_curve_144bit"	"Kmer-7"	0.946927244049798
"Z_curve_144bit"	"RCKmer-1"	0.957858058900055
"Z_curve_144bit"	"RCKmer-2"	0.961049215322855
"Z_curve_144bit"	"RCKmer-3"	0.965354717062436
"Z_curve_144bit"	"RCKmer-4"	0.966001793665337
"Z_curve_144bit"	"RCKmer-5"	0.966183232051928
"Z_curve_144bit"	"RCKmer-6"	0.96527989684101
"Z_curve_144bit"	"RCKmer-7"	0.957495287208788
"PseEIIP"	"DAC"	0.912427943389019
"PseEIIP"	"DCC"	0.764903960321774
"PseEIIP"	"DACC"	0.835516706110066
"PseEIIP"	"TAC"	0.941041597458928
"PseEIIP"	"TCC"	0.892039635471793
"PseEIIP"	"TACC"	0.948154184948825
"PseEIIP"	"Moran"	0.3350357806309
"PseEIIP"	"Geary"	0.335440932234088
"PseEIIP"	"NMBroto"	0.901877163231776
"PseEIIP"	"DPCP"	0.990599793301151
"PseEIIP"	"TPCP"	0.993263824923739
"PseEIIP"	"MMI"	0.877846920481961
"PseEIIP"	"PseDNC"	0.997286527278283
"PseEIIP"	"PseKNC"	0.998525240861804
"PseEIIP"	"PCPseDNC"	0.997286527278283
"PseEIIP"	"PCPseTNC"	0.996140199403763
"PseEIIP"	"SCPseDNC"	0.99759638194679
"PseEIIP"	"SCPseTNC"	0.998563699916683
"PseEIIP"	"Mismatch"	0.0442675784079209
"PseEIIP"	"Kmer-1"	0.994942149304536
"PseEIIP"	"Kmer-2"	0.997630226170788
"PseEIIP"	"Kmer-3"	0.998859666515405
"PseEIIP"	"Kmer-4"	0.998299643795015
"PseEIIP"	"Kmer-5"	0.996449757907477
